d.cod_familiar_fam,membros_domicilios,bairro,rpa,TP-04,TP-05,TP-06,TP-07,TC-09,TC-10,TC-12,vlr_TP_04,vlr_TP_05,vlr_TP_06,vlr_TP_07,vlr_TC_09,vlr_TC_10,vlr_TC_12,vlr_final_domicilio
6121247703,1,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6122653667,1,JIQUIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6122810789,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6124608278,2,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6126022149,2,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6126408764,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6128402399,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6132377220,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6136496640,1,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6139915830,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6146305170,1,BOA VIAGEM,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6156243593,1,MADALENA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6163132173,1,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6178325606,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6178826575,1,JARDIM SAO PAULO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6186147371,1,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6186305465,2,TEJIPIO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6190689906,1,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6191500688,1,ALTO JOSE BONIFACIO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6195779083,1,MUSTARDINHA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6199624297,2,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6201540040,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6202449411,1,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6207733088,1,PONTO DE PARADA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6209954162,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6209957188,3,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6220422970,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6220995317,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6221619386,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6221671973,1,ALTO DO MANDU,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6221924340,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6225888187,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6227034207,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6229443716,2,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6229738279,2,TAMARINEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6230912163,1,SITIO DOS PINTOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6235231407,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6242981831,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6243133362,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6245955521,2,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6246325980,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6246346634,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6248282390,1,CAMPO GRANDE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6251433027,1,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6261612234,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6264865800,1,BREJO DE BEBERIBE,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6265333410,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6266671433,1,BREJO DE BEBERIBE,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6273109079,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6276015539,2,BONGI,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6278308541,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6278408414,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6283405592,1,GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6285254273,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6285673241,2,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6285931127,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6286899502,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6292782379,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6294767482,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6298670386,2,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6300540456,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6301734351,1,MADALENA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6301897900,1,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6302137802,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6304581890,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6305330913,2,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6306184880,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6310093371,1,JARDIM SAO PAULO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6310807919,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6311375567,3,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6314766281,1,BEBERIBE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6317403503,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6318391193,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6321529664,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6321593915,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6323451956,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6325982630,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6326667658,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6328966474,1,DOIS IRMAOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6329633878,2,ESTANCIA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6330157090,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6330715874,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6336347940,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6339534074,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6342637903,1,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6342699259,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6349244001,1,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6350467175,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6354988200,1,CURADO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6360509040,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6361617653,2,CAMPINA DO BARRETO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6367562389,2,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6368914700,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6373879100,1,CURADO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6376376070,3,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6377262000,1,GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6377297491,1,BEBERIBE,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6377503148,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6378382387,2,ZUMBI,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6379441603,1,JARDIM SAO PAULO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6380751653,1,BONGI,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6380789545,3,GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6381479809,2,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6383654225,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6384603446,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6385153860,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6385269302,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6385805441,2,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6388509169,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6388640117,1,CACOTE,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6388727239,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6392157697,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6395380702,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6395969838,1,JARDIM SAO PAULO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6397139638,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6398101448,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6399541891,3,AGUA FRIA,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6400984445,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6401777516,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6404974894,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6406315928,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6406861841,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6407107512,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6409028040,2,SANTO ANTONIO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6410910444,1,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6412026959,2,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6416065916,1,BREJO DA GUABIRABA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6419128978,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6419574323,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6419667330,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6421510671,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6422562411,2,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6423064199,1,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6425518472,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6425640359,1,CACOTE,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6427081187,1,AREIAS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6431241100,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6431305515,2,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6433969429,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6435189919,2,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6435803870,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6435920753,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6436082816,3,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6437333375,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6437347910,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6438119580,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6440279408,2,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6440364782,2,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6441612640,1,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6442005615,1,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6442059030,1,DOIS IRMAOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6443106695,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6444556910,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6444964873,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6446614101,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6446632274,2,MONTEIRO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6447260915,2,RECIFE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6448050051,1,MONTEIRO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6448647961,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6449397888,2,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6461662200,2,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6461785043,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6464146742,2,COQUEIRAL,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6464597590,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6466719952,1,BOMBA DO HEMETERIO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6466823261,1,CACOTE,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6468132509,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6470518508,1,CORDEIRO,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6470696872,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6476193180,1,CURADO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6478218775,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6479425936,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6479853571,1,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6482066615,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6483923252,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6485562800,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6485588434,2,MANGABEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6486277050,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6488128477,1,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6488839578,1,MUSTARDINHA,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6490435101,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6492552750,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6492861701,2,CASA AMARELA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6493175569,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6493571243,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6493728088,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6500286782,2,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6500710185,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6500974247,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6501519764,2,DOIS IRMAOS,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6501552460,2,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6502730604,1,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6502933637,1,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6503259158,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6505771247,1,PINA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6506544554,2,ILHA JOANA BEZERRA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6515306105,1,VASCO DA GAMA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6519521078,1,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6520711551,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6521037234,1,CORREGO DO JENIPAPO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6521683454,2,SAO JOSE,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6522394715,1,SANCHO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6522936704,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6524823257,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6532424170,1,BRASILIA TEIMOSA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6539984227,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6544799688,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6547287475,1,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6550466156,1,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6552756143,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6556336777,1,MORRO DA CONCEICAO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6557044931,1,IPSEP,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6557983580,1,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6563511600,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6564743270,1,VARZEA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6565193630,1,AFOGADOS,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6565760063,1,POCO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6565777110,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6565824053,1,BOA VISTA,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6566634991,2,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6566682880,1,JORDAO,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6568472395,1,TOTO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6568748994,1,MACAXEIRA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6569415611,1,IBURA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6569584138,1,BARRO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6570612638,1,PASSARINHO,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6579096535,1,BOMBA DO HEMETERIO,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6580025891,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6581347876,1,SANTO AMARO,1,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6583152347,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6590334706,2,JARDIM SAO PAULO,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6591906134,2,SAN MARTIN,5,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6593846040,1,NOVA DESCOBERTA,3,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6593992887,1,DOIS UNIDOS,2,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6594656473,3,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6595476193,1,IMBIRIBEIRA,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6596655490,2,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6596865703,2,TORROES,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6596966062,2,CAXANGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6598738776,1,COHAB,6,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
6605343557,1,IPUTINGA,4,0,0,1,0,0,0,0,0.0,,854.43,,0.0,0.0,0.0,854.43
